,Gender,Age,Date_of_birth,Nationality,Municipality,Canton,Salary,Social_matricule,Ethnicity,hair_color,hair_lenght,First_name,Surname
86334,M,18,20050524,Luxembourg,Differdange,Canton Esch,1468.0,200505245745*,white,red,long,Bertrand,Masson
86335,F,33,19901219,Ireland,Remich,Canton Remich,3288.0,199012197711*,white,gray,long,Amy,Watts
86336,F,51,19720608,Luxembourg,Schuttrange,Canton Luxembourg,6044.0,197206080800*,white,gray,short,Anastasie,Coulon
86337,F,48,19750503,Luxembourg,Pétange,Canton Esch,1528.0,197505033751*,white,black,medium,Christine,Coppens
86338,M,34,19890528,Luxembourg,Luxembourg,Canton Luxembourg,960.0,198905287830*,white,brown,short,Stéphane,Rivière
86339,M,59,19640705,France,Manternach,Canton Grevenmacher,1880.0,196407051535*,black,black,medium,Étienne,Joubert
86340,F,76,19471031,Luxembourg,Mondorf-les-Bains,Canton Remich,0.0,194710310737*,white,black,long,Françoise,Daems
86341,M,64,19590912,Luxembourg,Käerjeng,Canton Capellen,4641.0,195909124156*,latino,black,medium,Kristof,Swinnen
86342,F,24,19990207,Luxembourg,Echternach,Canton Echternach,2223.0,199902073707*,white,brown,short,Sandra,Verbruggen
86343,F,43,19801119,Luxembourg,Rambrouch,Canton Redange,2046.0,198011192321*,white,black,short,Hilda,Pattyn
86344,M,24,19990909,Luxembourg,Luxembourg,Canton Luxembourg,960.0,199909094519*,white,red,short,Tim,Mace
86345,F,75,19480423,Luxembourg,Schengen,Canton Remich,0.0,194804237826*,white,gray,short,Joséphine,Bousquet
86346,M,58,19650725,Luxembourg,Hesperange,Canton Luxembourg,8654.0,196507257532*,white,black,short,Jozef,Chevallier
86347,F,32,19910723,Portugal,Bettendorf,Canton Diekirch,4638.0,199107232944*,white,black,medium,Laura,Gonçalves
86348,F,44,19790430,Luxembourg,Strassen,Canton Luxembourg,2087.0,197904308720*,white,black,medium,Sandra,Reynders
86349,F,35,19880907,Portugal,Rambrouch,Canton Redange,2546.0,198809073897*,white,black,short,Lara,Mendes
86350,M,58,19650314,Luxembourg,Esch-sur-Alzette,Canton Esch,1803.0,196503144417*,white,gray,medium,Philippe,Nicolas
86351,M,21,20020208,Portugal,Luxembourg,Canton Luxembourg,2960.0,200202089640*,white,brown,short,Enzo,Pacheco
86352,M,29,19940203,Luxembourg,Lenningen,Canton Remich,6068.0,199402031241*,black,gray,medium,Sander,Renaud
86353,F,70,19530414,Luxembourg,Echternach,Canton Echternach,0.0,195304149902*,white,gray,long,Alice,Imbert
86354,F,70,19530802,Italy,Esch-sur-Alzette,Canton Esch,0.0,195308024231*,white,gray,short,Lauretta,Filogamo
86355,F,47,19760404,Portugal,Differdange,Canton Esch,3468.0,197604042422*,white,gray,long,Alexandra,Mota
86356,M,39,19840912,Luxembourg,Luxembourg,Canton Luxembourg,5960.0,198409125862*,latino,brown,medium,Zacharie,Munoz
86357,M,28,19950220,Portugal,Schifflange,Canton Esch,2042.0,199502206514*,white,gray,long,Leonardo,Matos
86358,M,85,19381112,Luxembourg,Käerjeng,Canton Capellen,0.0,193811123802*,white,black,medium,Koen,Blanchard
86359,F,22,20010208,Portugal,Wiltz,Canton Wiltz,833.0,200102089708*,white,black,long,Nádia,Gomes
86360,F,58,19650513,Luxembourg,Luxembourg,Canton Luxembourg,4460.0,196505135342*,white,black,long,Margaux,Bazin
86361,F,67,19560206,Portugal,Tandel,Canton Vianden,0.0,195602063944*,white,gray,long,Gabriela,Ferreira
86362,M,37,19860113,Luxembourg,Niederanven,Canton Luxembourg,14955.0,198601135230*,black,gray,medium,Rob,Thierry
86363,M,30,19930725,Portugal,Koerich,Canton Capellen,7684.0,199307255639*,white,black,short,Salvador,Marques
86364,M,64,19590904,Luxembourg,Erpeldange-sur-Sûre,Canton Diekirch,5145.0,195909041265*,black,gray,medium,Noah,Belmans
86365,F,45,19780408,Luxembourg,Bertrange,Canton Luxembourg,4587.0,197804084366*,white,black,short,Nathalie,Neyens
86366,M,69,19541002,Portugal,Luxembourg,Canton Luxembourg,0.0,195410029008*,white,black,medium,Gonçalo,Matos
86367,M,46,19770621,Luxembourg,Schengen,Canton Remich,1539.0,197706211556*,white,brown,short,Robby,Cuyvers
86368,M,51,19721001,Luxembourg,Clervaux,Canton Clervaux,8979.0,197210011797*,white,black,medium,Antoine,Guérin
86369,F,22,20011230,Luxembourg,Luxembourg,Canton Luxembourg,5960.0,200112308852*,latino,blond,medium,Anastasie,Potier
86370,F,52,19710617,Luxembourg,Larochette,Canton Mersch,3451.0,197106172823*,white,brown,medium,Aurore,Brunel
86371,F,26,19970525,Luxembourg,Differdange,Canton Esch,4468.0,199705259748*,white,gray,short,Cindy,Verstraeten
86372,M,31,19920611,India,Echternach,Canton Echternach,2223.0,199206112118*,south asians,black,medium,Uthkarsh,Soman
86373,F,82,19410222,Luxembourg,Manternach,Canton Grevenmacher,0.0,194102227090*,white,gray,medium,Françoise,Chartier
86374,M,71,19520912,Luxembourg,Lorentzweiler,Canton Mersch,0.0,195209124274*,latino,gray,short,Walter,Nicolas
86375,F,29,19941029,France,Mamer,Canton Capellen,7701.0,199410297149*,white,black,medium,Bernadette,Lecomte
86376,M,38,19850103,Italy,Schengen,Canton Remich,7539.0,198501034443*,white,blond,short,Milo,Galuppi
86377,F,82,19410910,Luxembourg,Heffingen,Canton Mersch,0.0,194109103519*,black,gray,medium,Marine,Weber
86378,F,49,19741119,Luxembourg,Vianden,Canton Vianden,5539.0,197411194113*,white,black,short,Maggie,Moulin
86379,M,61,19621025,Romania,Pétange,Canton Esch,2028.0,196210252173*,white,brown,medium,Pavel,Oprea
86380,F,35,19880508,Netherlands,Luxembourg,Canton Luxembourg,3460.0,198805083403*,white,black,medium,Eline,Pasman
86381,M,84,19390820,Luxembourg,Rambrouch,Canton Redange,0.0,193908205300*,white,gray,long,Constant,Briand
86382,F,28,19950320,Portugal,Luxembourg,Canton Luxembourg,16960.0,199503201114*,white,gray,short,Valentina,Figueiredo
86383,F,53,19700910,France,Kayl,Canton Esch,6116.0,197009107825*,white,brown,long,Catherine,Lemoine
86384,F,29,19941219,Luxembourg,Frisange,Canton Esch,4128.0,199412198566*,latino,gray,short,Charlotte,Perrier
86385,M,37,19860516,Luxembourg,Ettelbruck,Canton Diekirch,4862.0,198605160186*,latino,black,long,Marc,Dupuis
86386,F,70,19530815,Luxembourg,Sanem,Canton Esch,0.0,195308155401*,white,gray,long,Maryse,Timmerman
86387,F,28,19950306,Portugal,Habscht,Canton Capellen,7639.0,199503063799*,white,black,short,Kyara,Amaral
86388,M,83,19400511,Spain,Bettendorf,Canton Diekirch,0.0,194005110447*,white,gray,medium,Cirino,Barranco
86389,M,51,19720218,Italy,Luxembourg,Canton Luxembourg,3460.0,197202183594*,white,black,long,Romolo,Rizzoli
86390,M,50,19730225,Luxembourg,Hesperange,Canton Luxembourg,2154.0,197302259693*,white,brown,long,Thibaut,De Wilde
86391,M,31,19920113,Luxembourg,Wiltz,Canton Wiltz,2333.0,199201138270*,black,brown,long,Arthur,Baeten
86392,F,50,19730412,Luxembourg,Differdange,Canton Esch,5968.0,197304126140*,black,gray,short,Liliane,Masse
86393,F,71,19520219,Luxembourg,Dippach,Canton Capellen,0.0,195202195162*,white,gray,short,Clémence,Lemaire
86394,F,51,19720514,Luxembourg,Roeser,Canton Esch,7632.0,197205140040*,white,black,short,Martine,Traore
86395,M,78,19450620,Portugal,Differdange,Canton Esch,0.0,194506202248*,white,gray,long,Joel,Pacheco
86396,F,42,19810328,Romania,Grevenmacher,Canton Grevenmacher,861.0,198103284228*,white,red,medium,Teea,Stancu
86397,F,47,19761220,Luxembourg,Luxembourg,Canton Luxembourg,2460.0,197612204823*,black,brown,medium,Denise,Marques
86398,M,19,20040520,Luxembourg,Lenningen,Canton Remich,3568.0,200405208018*,white,blond,medium,Grégoire,Lambert
86399,F,58,19650530,Luxembourg,Beckerich,Canton Redange,6132.0,196505301504*,latino,gray,medium,Christiane,Vergauwen
86400,F,86,19370314,Belgium,Strassen,Canton Luxembourg,0.0,193703147765*,white,gray,long,Julia,Goethals
86401,F,47,19760528,Luxembourg,Parc Hosingen,Canton Clervaux,3585.0,197605288906*,white,black,long,Sonia,Cuyvers
86402,F,42,19810125,Luxembourg,Pétange,Canton Esch,3528.0,198101251496*,white,red,medium,Margaretha,Blanchard
86403,F,75,19480825,Portugal,Luxembourg,Canton Luxembourg,0.0,194808257394*,white,gray,long,Luciana,Carneiro
86404,M,18,20050811,Luxembourg,Esch-sur-Alzette,Canton Esch,4803.0,200508118143*,latino,blond,long,Bruno,Lacombe
86405,M,26,19970430,Luxembourg,Luxembourg,Canton Luxembourg,5460.0,199704305377*,white,black,medium,Lou,Salmon
86406,F,40,19830909,Portugal,Bissen,Canton Mersch,8055.0,198309095335*,white,blond,medium,Mia,Lima
86407,F,34,19891230,Italy,Luxembourg,Canton Luxembourg,2460.0,198912303659*,white,black,medium,Carolina,Paltrinieri
86408,M,41,19820313,Italy,Luxembourg,Canton Luxembourg,3460.0,198203136375*,white,red,medium,Ezio,Pinamonte
86409,F,23,20001205,Luxembourg,Differdange,Canton Esch,1968.0,200012056688*,white,brown,medium,Kristine,Theys
86410,F,43,19800505,Luxembourg,Hesperange,Canton Luxembourg,4154.0,198005054254*,white,black,short,Véronique,Normand
86411,M,50,19730824,Luxembourg,Diekirch,Canton Diekirch,7890.0,197308245680*,latino,black,long,Mathijs,De Pauw
86412,M,58,19650711,Luxembourg,Dudelange,Canton Esch,4953.0,196507111125*,white,black,short,Jules,De Clercq
86413,M,34,19890220,Luxembourg,Käerjeng,Canton Capellen,5141.0,198902203254*,black,blond,medium,Julien,Smets
86414,M,37,19860831,Portugal,Strassen,Canton Luxembourg,32587.0,198608315920*,white,brown,short,Lourenço,Vaz
86415,M,73,19500112,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195001125231*,latino,gray,long,Gilbert,Duval
86416,M,50,19731109,Portugal,Pétange,Canton Esch,2528.0,197311090199*,white,brown,medium,Guilherme,Mota
86417,M,57,19660611,United Kingdom,Luxembourg,Canton Luxembourg,5460.0,196606112844*,white,black,short,Austin,Miles
86418,M,37,19861207,Germany,Kehlen,Canton Capellen,11707.0,198612075150*,white,gray,short,Nils,Dussen van
86419,M,51,19721020,Luxembourg,Clervaux,Canton Clervaux,4479.0,197210201998*,white,gray,short,Patrick,Moreau
86420,F,22,20010115,Portugal,Luxembourg,Canton Luxembourg,4960.0,200101156992*,white,black,short,Irina,Gomes
86421,F,58,19650613,Germany,Echternach,Canton Echternach,1723.0,196506130909*,white,black,short,Henny,Tschentscher
86422,M,56,19670618,Italy,Boulaide,Canton Wiltz,2395.0,196706184857*,white,black,short,Dionigi,Barillaro
86423,M,56,19670130,Luxembourg,Luxembourg,Canton Luxembourg,3960.0,196701308753*,white,gray,medium,Ferre,Roger
86424,M,39,19840913,Luxembourg,Echternach,Canton Echternach,12723.0,198409135415*,white,black,long,Patrick,De Meyer
86425,M,43,19801017,Luxembourg,Luxembourg,Canton Luxembourg,3460.0,198010175524*,white,red,short,Gilbert,Buysse
86426,F,64,19590607,France,Mamer,Canton Capellen,3201.0,195906079456*,black,black,medium,Françoise,Clerc
86427,F,42,19810511,Luxembourg,Bertrange,Canton Luxembourg,7087.0,198105110163*,white,black,medium,Alex,De Smet
86428,F,75,19480727,Luxembourg,Luxembourg,Canton Luxembourg,0.0,194807273391*,white,gray,long,Christine,Grenier
86429,M,30,19931222,Romania,Luxembourg,Canton Luxembourg,11960.0,199312222395*,white,black,medium,Carol,Mocanu
86430,M,37,19860227,Luxembourg,Hesperange,Canton Luxembourg,8654.0,198602278458*,black,black,long,Jan,Guillet
86431,M,59,19641020,Luxembourg,Helperknapp,Canton Mersch,2917.0,196410206750*,white,gray,long,Xavier,Peeters
86432,M,59,19640720,Italy,Clervaux,Canton Clervaux,2479.0,196407204877*,white,black,short,Greco,Bottigliero
86433,M,23,20000707,Spain,Kopstal,Canton Capellen,2392.0,200007078012*,white,red,medium,Feliciano,Osorio
86434,F,25,19980313,Luxembourg,Luxembourg,Canton Luxembourg,960.0,199803135933*,black,black,medium,Anouk,Van den Bosch
86435,F,64,19590430,Luxembourg,Luxembourg,Canton Luxembourg,17960.0,195904307970*,white,black,short,Julie,Bertrand
86436,M,27,19960603,Luxembourg,Wiltz,Canton Wiltz,6833.0,199606039275*,white,brown,long,Tristan,Dupont
86437,F,83,19400713,Portugal,Sanem,Canton Esch,0.0,194007136252*,white,gray,long,Valentina,Ramos
86438,M,64,19590603,Luxembourg,Luxembourg,Canton Luxembourg,4460.0,195906037509*,white,gray,short,Andy,De Wilde
86439,M,69,19541219,Luxembourg,Clervaux,Canton Clervaux,0.0,195412197184*,white,gray,long,Frank,Gauthier
86440,M,27,19960604,France,Wincrange,Canton Clervaux,12032.0,199606044407*,white,blond,medium,Grégoire,Valette
86441,M,48,19750302,Luxembourg,Bertrange,Canton Luxembourg,1587.0,197503020651*,latino,black,long,Luc,Lefèvre
86442,M,38,19851027,Portugal,Luxembourg,Canton Luxembourg,16460.0,198510277737*,white,black,short,Diogo,Mendes
86443,M,47,19760531,Luxembourg,Esch-sur-Sûre,Canton Wiltz,6524.0,197605313879*,white,brown,long,Thomas,Neirynck
86444,M,25,19980626,Luxembourg,Mersch,Canton Mersch,3555.0,199806262264*,white,brown,medium,Jan,Boutin
86445,F,75,19480710,France,Lenningen,Canton Remich,0.0,194807104135*,white,gray,long,Inès,Rousset
86446,M,42,19811129,Luxembourg,Esch-sur-Alzette,Canton Esch,3803.0,198111293347*,black,gray,long,Nico,Lambert
86447,F,43,19801204,Luxembourg,Luxembourg,Canton Luxembourg,7460.0,198012046289*,black,red,long,Marthe,Parmentier
86448,F,33,19900407,Portugal,Strassen,Canton Luxembourg,3087.0,199004075396*,white,gray,long,Anita,Cruz
86449,F,62,19610709,Luxembourg,Reckange-sur-Mess,Canton Esch,18483.0,196107095457*,white,black,short,Dina,Polfliet
86450,M,33,19900329,Luxembourg,Esch-sur-Alzette,Canton Esch,1803.0,199003296049*,white,black,medium,Joseph,De Bruyne
86451,M,79,19440208,Portugal,Luxembourg,Canton Luxembourg,0.0,194402088323*,white,gray,short,Marco,Lourenço
86452,F,67,19561017,Luxembourg,Redange-sur-Attert,Canton Redange,Nan,195610179490*,white,gray,short,Hilde,Decoster
86453,F,25,19980608,Luxembourg,Sanem,Canton Esch,2642.0,199806084830*,black,blond,short,Hélène,Cousin
86454,M,29,19940821,Luxembourg,Steinsel,Canton Luxembourg,2060.0,199408216556*,white,black,short,Emile,Gautier
86455,M,30,19930409,Luxembourg,Dudelange,Canton Esch,6453.0,199304090180*,white,gray,short,Patrick,Da Silva
86456,M,40,19830919,Luxembourg,Luxembourg,Canton Luxembourg,960.0,198309198526*,white,brown,long,Sven,Moreels
86457,M,51,19721128,Spain,Wiltz,Canton Wiltz,5833.0,197211286103*,white,gray,short,Rosendo,Vicens
86458,M,37,19860827,Luxembourg,Luxembourg,Canton Luxembourg,16960.0,198608273581*,white,gray,long,Daniel,Lemmens
86459,M,39,19840729,Luxembourg,Wiltz,Canton Wiltz,3333.0,198407295543*,latino,black,long,Maarten,Morvan
86460,M,45,19780104,Italy,Bettembourg,Canton Esch,2096.0,197801049187*,white,black,medium,Umberto,Savorgnan
86461,M,23,20000611,Luxembourg,Schifflange,Canton Esch,4042.0,200006117333*,latino,blond,medium,Vincent,Van Raemdonck
86462,F,52,19710616,Luxembourg,Luxembourg,Canton Luxembourg,5460.0,197106168362*,white,gray,long,Lisa,Renault
86463,M,48,19750402,Portugal,Luxembourg,Canton Luxembourg,1460.0,197504029372*,white,black,short,Leandro,Gomes
86464,F,36,19871129,Luxembourg,Hesperange,Canton Luxembourg,7154.0,198711294610*,white,blond,medium,Ingrid,Clerc
86465,M,21,20020429,Belgium,Kopstal,Canton Capellen,2892.0,200204294392*,white,blond,long,Christian,Bruyninckx
86466,F,28,19950411,Luxembourg,Esch-sur-Alzette,Canton Esch,6803.0,199504118260*,white,brown,medium,Christiane,Moreno
86467,F,47,19760704,Luxembourg,Hesperange,Canton Luxembourg,24154.0,197607040014*,white,brown,medium,Esther,Pasquier
86468,M,29,19941102,Luxembourg,Strassen,Canton Luxembourg,8587.0,199411023814*,white,black,long,Roger,Evrard
86469,F,32,19911006,Luxembourg,Strassen,Canton Luxembourg,5087.0,199110069275*,latino,gray,medium,Jessy,Belmans
86470,M,36,19871212,Luxembourg,Luxembourg,Canton Luxembourg,1960.0,198712125396*,latino,red,medium,Elias,Martineau
86471,M,37,19860112,France,Luxembourg,Canton Luxembourg,1460.0,198601127691*,white,blond,medium,Timothée,Thomas
86472,F,45,19780511,Luxembourg,Luxembourg,Canton Luxembourg,2460.0,197805118641*,white,black,medium,Aurore,Poelmans
86473,M,79,19440608,Luxembourg,Luxembourg,Canton Luxembourg,0.0,194406082141*,white,gray,short,François,Van Dyck
86474,M,42,19810309,France,Sanem,Canton Esch,3142.0,198103096135*,white,brown,short,Rémy,Vidal
86475,F,20,20030603,Portugal,Consdorf,Canton Echternach,4063.0,200306036192*,white,brown,short,Inês,Reis
86476,M,40,19830429,Luxembourg,Junglinster,Canton Grevenmacher,1244.0,198304295458*,white,black,long,Nicolas,Martens
86477,M,79,19441009,Luxembourg,Bourscheid,Canton Diekirch,0.0,194410098946*,white,gray,long,Éric,Deckers
86478,M,71,19520819,Portugal,Betzdorf,Canton Grevenmacher,0.0,195208197598*,white,gray,short,Tomé,Coelho
86479,F,57,19660806,Spain,Luxembourg,Canton Luxembourg,4460.0,196608068880*,white,gray,medium,María Pilar,Araujo
86480,M,50,19730922,Luxembourg,Luxembourg,Canton Luxembourg,4460.0,197309224529*,white,red,medium,Marc,Guérin
86481,F,78,19451007,Portugal,Ettelbruck,Canton Diekirch,0.0,194510070402*,white,gray,short,Mara,Lopes
86482,M,23,20001113,Portugal,Berdorf,Canton Echternach,4412.0,200011139520*,white,blond,medium,Samuel,Tavares
86483,F,27,19960321,Luxembourg,Esch-sur-Alzette,Canton Esch,803.0,199603219755*,white,black,long,Odette,Renard
86484,M,45,19781026,Luxembourg,Schifflange,Canton Esch,1042.0,197810262875*,white,blond,medium,Emmanuel,Tessier
86485,F,26,19970506,Luxembourg,Dudelange,Canton Esch,4953.0,199705066574*,white,blond,short,Malika,Vallet
86486,M,26,19970404,Portugal,Vallée de l'Ernz,Canton Diekirch,3097.0,199704041992*,white,gray,long,Igor,Loureiro
86487,M,43,19800915,Luxembourg,Stadtbredimus,Canton Remich,4068.0,198009154047*,white,red,medium,René,Van Laere
86488,F,48,19750412,Italy,Esch-sur-Sûre,Canton Wiltz,5024.0,197504125271*,white,brown,medium,Stefani,Mimun
86489,M,62,19610630,Luxembourg,Bettembourg,Canton Esch,8096.0,196106301133*,white,gray,short,Johan,Costa
86490,F,74,19491210,France,Remich,Canton Remich,0.0,194912102285*,white,gray,long,Adélaïde,Vaillant
86491,F,70,19530701,Luxembourg,Dudelange,Canton Esch,0.0,195307014789*,white,gray,long,Françoise,Durand
86492,M,66,19570602,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195706024133*,black,black,long,Franky,Jacobs
86493,M,38,19851201,Luxembourg,Echternach,Canton Echternach,5723.0,198512012374*,black,gray,long,Michel,Mercier
86494,M,33,19901207,Luxembourg,Beaufort,Canton Echternach,4082.0,199012070086*,white,red,long,Frans,Diallo
86495,M,45,19780731,France,Mondercange,Canton Esch,2580.0,197807314645*,white,gray,short,Hugues,Lacombe
86496,F,51,19720703,Luxembourg,Luxembourg,Canton Luxembourg,2960.0,197207035513*,black,gray,long,Zoé,Lucas
86497,M,45,19780630,Luxembourg,Waldbillig,Canton Echternach,4050.0,197806304315*,white,brown,long,Alain,Gomes
86498,F,77,19460130,Luxembourg,Luxembourg,Canton Luxembourg,0.0,194601300949*,white,black,medium,Valentine,Gilbert
86499,M,52,19711027,Luxembourg,Esch-sur-Alzette,Canton Esch,4303.0,197110271852*,latino,black,short,Robbe,Joubert
86500,M,28,19950514,Luxembourg,Kayl,Canton Esch,1616.0,199505140691*,white,gray,medium,Robby,Dierickx
86501,M,54,19691127,Luxembourg,Dudelange,Canton Esch,1453.0,196911277312*,latino,gray,short,Andreas,Kerkhofs
86502,M,39,19840916,Luxembourg,Wormeldange,Canton Grevenmacher,1822.0,198409166686*,white,gray,short,Jules,Gros
86503,M,40,19831028,Luxembourg,Dudelange,Canton Esch,3453.0,198310286220*,white,gray,long,Maurice,Courtois
86504,F,62,19611008,Germany,Waldbillig,Canton Echternach,6550.0,196110081455*,white,black,medium,Antoinette,Hecker
86505,F,58,19650806,Luxembourg,Préizerdaul,Canton Redange,7365.0,196508068675*,white,black,medium,Hélène,Van Damme
86506,F,70,19530925,Portugal,Flaxweiler,Canton Grevenmacher,0.0,195309252582*,white,gray,short,Lia,Reis
86507,F,44,19790204,France,Esch-sur-Sûre,Canton Wiltz,13024.0,197902040096*,white,gray,medium,Valentine,Marques
86508,M,43,19800708,Luxembourg,Goesdorf,Canton Wiltz,9611.0,198007083716*,white,red,long,Franciscus,Antoine
86509,M,33,19900711,Luxembourg,Differdange,Canton Esch,6468.0,199007113191*,white,brown,short,Tom,Dupuis
86510,F,48,19750209,Romania,Differdange,Canton Esch,2968.0,197502093294*,white,brown,medium,Domnica,Ionescu
86511,F,55,19680707,Sweden,Bettembourg,Canton Esch,6596.0,196807076124*,white,black,medium,Berit,Bengtsson
86512,M,25,19981108,Luxembourg,Luxembourg,Canton Luxembourg,2460.0,199811084052*,latino,brown,medium,Erik,Boonen
